result,center,east,south_east,south
BASE_STAIRS,StairS,StairE,Empty,StairS
BASE_STAIRS,StairS,StairE,Empty,StairE
BASE_STAIRS,StairS,StairE,Empty,StairW
BASE_STAIRS,StairS,StairE,Wall,Empty
BASE_STAIRS,StairS,StairE,Wall,Wall
BASE_STAIRS,StairS,StairE,Wall,Door
BASE_STAIRS,StairS,StairE,Wall,StairN
BASE_STAIRS,StairS,StairE,Wall,StairS
BASE_STAIRS,StairS,StairE,Wall,StairE
BASE_STAIRS,StairS,StairE,Wall,StairW
BASE_STAIRS,StairS,StairE,Door,Empty
BASE_STAIRS,StairS,StairE,Door,Wall
BASE_STAIRS,StairS,StairE,Door,Door
BASE_STAIRS,StairS,StairE,Door,StairN
BASE_STAIRS,StairS,StairE,Door,StairS
BASE_STAIRS,StairS,StairE,Door,StairE
BASE_STAIRS,StairS,StairE,Door,StairW
BASE_STAIRS,StairS,StairE,StairN,Empty
BASE_STAIRS,StairS,StairE,StairN,Wall
BASE_STAIRS,StairS,StairE,StairN,Door
BASE_STAIRS,StairS,StairE,StairN,StairN
BASE_STAIRS,StairS,StairE,StairN,StairS
BASE_STAIRS,StairS,StairE,StairN,StairE
BASE_STAIRS,StairS,StairE,StairN,StairW
BASE_STAIRS,StairS,StairE,StairS,Empty
BASE_STAIRS,StairS,StairE,StairS,Wall
BASE_STAIRS,StairS,StairE,StairS,Door
BASE_STAIRS,StairS,StairE,StairS,StairN
BASE_STAIRS,StairS,StairE,StairS,StairS
BASE_STAIRS,StairS,StairE,StairS,StairE
BASE_STAIRS,StairS,StairE,StairS,StairW
BASE_STAIRS,StairS,StairE,StairE,Empty
BASE_STAIRS,StairS,StairE,StairE,Wall
BASE_STAIRS,StairS,StairE,StairE,Door
BASE_STAIRS,StairS,StairE,StairE,StairN
BASE_STAIRS,StairS,StairE,StairE,StairS
BASE_STAIRS,StairS,StairE,StairE,StairE
BASE_STAIRS,StairS,StairE,StairE,StairW
BASE_STAIRS,StairS,StairE,StairW,Empty
BASE_STAIRS,StairS,StairE,StairW,Wall
BASE_STAIRS,StairS,StairE,StairW,Door
BASE_STAIRS,StairS,StairE,StairW,StairN
BASE_STAIRS,StairS,StairE,StairW,StairS
BASE_STAIRS,StairS,StairE,StairW,StairE
BASE_STAIRS,StairS,StairE,StairW,StairW
BASE_STAIRS,StairS,StairW,Empty,Empty
BASE_STAIRS,StairS,StairW,Empty,Wall
BASE_STAIRS,StairS,StairW,Empty,Door
BASE_STAIRS,StairS,StairW,Empty,StairN
BASE_STAIRS,StairS,StairW,Empty,StairS
BASE_STAIRS,StairS,StairW,Empty,StairE
BASE_STAIRS,StairS,StairW,Empty,StairW
BASE_STAIRS,StairS,StairW,Wall,Empty
BASE_STAIRS,StairS,StairW,Wall,Wall
BASE_STAIRS,StairS,StairW,Wall,Door
BASE_STAIRS,StairS,StairW,Wall,StairN
BASE_STAIRS,StairS,StairW,Wall,StairS
BASE_STAIRS,StairS,StairW,Wall,StairE
BASE_STAIRS,StairS,StairW,Wall,StairW
BASE_STAIRS,StairS,StairW,Door,Empty
BASE_STAIRS,StairS,StairW,Door,Wall
BASE_STAIRS,StairS,StairW,Door,Door
BASE_STAIRS,StairS,StairW,Door,StairN
BASE_STAIRS,StairS,StairW,Door,StairS
BASE_STAIRS,StairS,StairW,Door,StairE
BASE_STAIRS,StairS,StairW,Door,StairW
BASE_STAIRS,StairS,StairW,StairN,Empty
BASE_STAIRS,StairS,StairW,StairN,Wall
BASE_STAIRS,StairS,StairW,StairN,Door
BASE_STAIRS,StairS,StairW,StairN,StairN
BASE_STAIRS,StairS,StairW,StairN,StairS
BASE_STAIRS,StairS,StairW,StairN,StairE
BASE_STAIRS,StairS,StairW,StairN,StairW
BASE_STAIRS,StairS,StairW,StairS,Empty
BASE_STAIRS,StairS,StairW,StairS,Wall
BASE_STAIRS,StairS,StairW,StairS,Door
BASE_STAIRS,StairS,StairW,StairS,StairN
BASE_STAIRS,StairS,StairW,StairS,StairS
BASE_STAIRS,StairS,StairW,StairS,StairE
BASE_STAIRS,StairS,StairW,StairS,StairW
BASE_STAIRS,StairS,StairW,StairE,Empty
BASE_STAIRS,StairS,StairW,StairE,Wall
BASE_STAIRS,StairS,StairW,StairE,Door
BASE_STAIRS,StairS,StairW,StairE,StairN
BASE_STAIRS,StairS,StairW,StairE,StairS
BASE_STAIRS,StairS,StairW,StairE,StairE
BASE_STAIRS,StairS,StairW,StairE,StairW
BASE_STAIRS,StairS,StairW,StairW,Empty
BASE_STAIRS,StairS,StairW,StairW,Wall
BASE_STAIRS,StairS,StairW,StairW,Door
BASE_STAIRS,StairS,StairW,StairW,StairN
BASE_STAIRS,StairS,StairW,StairW,StairS
BASE_STAIRS,StairS,StairW,StairW,StairE
BASE_STAIRS,StairS,StairW,StairW,StairW
BASE_STAIRE,StairE,Empty,Empty,Empty
BASE_STAIREFULL,StairE,Empty,Empty,Wall
BASE_STAIRE,StairE,Empty,Empty,Door
BASE_STAIRE,StairE,Empty,Empty,StairN
BASE_STAIRE,StairE,Empty,Empty,StairS
BASE_STAIREFULL,StairE,Empty,Empty,StairE
BASE_STAIRE,StairE,Empty,Empty,StairW
BASE_STAIRE,StairE,Empty,Wall,Empty
BASE_STAIREFULL,StairE,Empty,Wall,Wall
BASE_STAIRE,StairE,Empty,Wall,Door
BASE_STAIRE,StairE,Empty,Wall,StairN
BASE_STAIRE,StairE,Empty,Wall,StairS
BASE_STAIREFULL,StairE,Empty,Wall,StairE
BASE_STAIRE,StairE,Empty,Wall,StairW
BASE_STAIRE,StairE,Empty,Door,Empty
BASE_STAIREFULL,StairE,Empty,Door,Wall
BASE_STAIRE,StairE,Empty,Door,Door
BASE_STAIRE,StairE,Empty,Door,StairN
BASE_STAIRE,StairE,Empty,Door,StairS
BASE_STAIREFULL,StairE,Empty,Door,StairE
BASE_STAIRE,StairE,Empty,Door,StairW
BASE_STAIRE,StairE,Empty,StairN,Empty
BASE_STAIREFULL,StairE,Empty,StairN,Wall
BASE_STAIRE,StairE,Empty,StairN,Door
BASE_STAIRE,StairE,Empty,StairN,StairN
BASE_STAIRE,StairE,Empty,StairN,StairS
BASE_STAIREFULL,StairE,Empty,StairN,StairE
BASE_STAIRE,StairE,Empty,StairN,StairW
BASE_STAIRE,StairE,Empty,StairS,Empty
BASE_STAIREFULL,StairE,Empty,StairS,Wall
BASE_STAIRE,StairE,Empty,StairS,Door
BASE_STAIRE,StairE,Empty,StairS,StairN
BASE_STAIRE,StairE,Empty,StairS,StairS
BASE_STAIREFULL,StairE,Empty,StairS,StairE
BASE_STAIRE,StairE,Empty,StairS,StairW
BASE_STAIRE,StairE,Empty,StairE,Empty
BASE_STAIREFULL,StairE,Empty,StairE,Wall
BASE_STAIRE,StairE,Empty,StairE,Door
BASE_STAIRE,StairE,Empty,StairE,StairN
BASE_STAIRE,StairE,Empty,StairE,StairS
BASE_STAIREFULL,StairE,Empty,StairE,StairE
BASE_STAIRE,StairE,Empty,StairE,StairW
BASE_STAIRE,StairE,Empty,StairW,Empty
BASE_STAIREFULL,StairE,Empty,StairW,Wall
BASE_STAIRE,StairE,Empty,StairW,Door
BASE_STAIRE,StairE,Empty,StairW,StairN
BASE_STAIRE,StairE,Empty,StairW,StairS
BASE_STAIREFULL,StairE,Empty,StairW,StairE
BASE_STAIRE,StairE,Empty,StairW,StairW
BASE_STAIRE,StairE,Wall,Empty,Empty
BASE_STAIREFULL,StairE,Wall,Empty,Wall
BASE_STAIRE,StairE,Wall,Empty,Door
BASE_STAIRE,StairE,Wall,Empty,StairN
BASE_STAIRE,StairE,Wall,Empty,StairS
BASE_STAIREFULL,StairE,Wall,Empty,StairE
BASE_STAIRE,StairE,Wall,Empty,StairW
BASE_STAIRE,StairE,Wall,Wall,Empty
BASE_STAIREFULL,StairE,Wall,Wall,Wall
BASE_STAIRE,StairE,Wall,Wall,Door
BASE_STAIRE,StairE,Wall,Wall,StairN
BASE_STAIRE,StairE,Wall,Wall,StairS
BASE_STAIREFULL,StairE,Wall,Wall,StairE
BASE_STAIRE,StairE,Wall,Wall,StairW
BASE_STAIRE,StairE,Wall,Door,Empty
BASE_STAIREFULL,StairE,Wall,Door,Wall
BASE_STAIRE,StairE,Wall,Door,Door
BASE_STAIRE,StairE,Wall,Door,StairN
BASE_STAIRE,StairE,Wall,Door,StairS
BASE_STAIREFULL,StairE,Wall,Door,StairE
BASE_STAIRE,StairE,Wall,Door,StairW
BASE_STAIRE,StairE,Wall,StairN,Empty
BASE_STAIREFULL,StairE,Wall,StairN,Wall
BASE_STAIRE,StairE,Wall,StairN,Door
BASE_STAIRE,StairE,Wall,StairN,StairN
BASE_STAIRE,StairE,Wall,StairN,StairS
BASE_STAIREFULL,StairE,Wall,StairN,StairE
BASE_STAIRE,StairE,Wall,StairN,StairW
BASE_STAIRE,StairE,Wall,StairS,Empty
BASE_STAIREFULL,StairE,Wall,StairS,Wall
BASE_STAIRE,StairE,Wall,StairS,Door
BASE_STAIRE,StairE,Wall,StairS,StairN
BASE_STAIRE,StairE,Wall,StairS,StairS
BASE_STAIREFULL,StairE,Wall,StairS,StairE
BASE_STAIRE,StairE,Wall,StairS,StairW
BASE_STAIRE,StairE,Wall,StairE,Empty
BASE_STAIREFULL,StairE,Wall,StairE,Wall
BASE_STAIRE,StairE,Wall,StairE,Door
BASE_STAIRE,StairE,Wall,StairE,StairN
BASE_STAIRE,StairE,Wall,StairE,StairS
BASE_STAIREFULL,StairE,Wall,StairE,StairE
BASE_STAIRE,StairE,Wall,StairE,StairW
BASE_STAIRE,StairE,Wall,StairW,Empty
BASE_STAIREFULL,StairE,Wall,StairW,Wall
BASE_STAIRE,StairE,Wall,StairW,Door
BASE_STAIRE,StairE,Wall,StairW,StairN
BASE_STAIRE,StairE,Wall,StairW,StairS
BASE_STAIREFULL,StairE,Wall,StairW,StairE
BASE_STAIRE,StairE,Wall,StairW,StairW
BASE_STAIRE,StairE,Door,Empty,Empty
BASE_STAIREFULL,StairE,Door,Empty,Wall
BASE_STAIRE,StairE,Door,Empty,Door
BASE_STAIRE,StairE,Door,Empty,StairN
BASE_STAIRE,StairE,Door,Empty,StairS
BASE_STAIREFULL,StairE,Door,Empty,StairE
BASE_STAIRE,StairE,Door,Empty,StairW
BASE_STAIRE,StairE,Door,Wall,Empty
BASE_STAIREFULL,StairE,Door,Wall,Wall
BASE_STAIRE,StairE,Door,Wall,Door
BASE_STAIRE,StairE,Door,Wall,StairN
BASE_STAIRE,StairE,Door,Wall,StairS
BASE_STAIREFULL,StairE,Door,Wall,StairE
BASE_STAIRE,StairE,Door,Wall,StairW
BASE_STAIRE,StairE,Door,Door,Empty
BASE_STAIREFULL,StairE,Door,Door,Wall
BASE_STAIRE,StairE,Door,Door,Door
BASE_STAIRE,StairE,Door,Door,StairN
BASE_STAIRE,StairE,Door,Door,StairS
BASE_STAIREFULL,StairE,Door,Door,StairE
BASE_STAIRE,StairE,Door,Door,StairW
BASE_STAIRE,StairE,Door,StairN,Empty
BASE_STAIREFULL,StairE,Door,StairN,Wall
BASE_STAIRE,StairE,Door,StairN,Door
BASE_STAIRE,StairE,Door,StairN,StairN
BASE_STAIRE,StairE,Door,StairN,StairS
BASE_STAIREFULL,StairE,Door,StairN,StairE
BASE_STAIRE,StairE,Door,StairN,StairW
BASE_STAIRE,StairE,Door,StairS,Empty
BASE_STAIREFULL,StairE,Door,StairS,Wall
BASE_STAIRE,StairE,Door,StairS,Door
BASE_STAIRE,StairE,Door,StairS,StairN
BASE_STAIRE,StairE,Door,StairS,StairS
BASE_STAIREFULL,StairE,Door,StairS,StairE
BASE_STAIRE,StairE,Door,StairS,StairW
BASE_STAIRE,StairE,Door,StairE,Empty
BASE_STAIREFULL,StairE,Door,StairE,Wall
BASE_STAIRE,StairE,Door,StairE,Door
BASE_STAIRE,StairE,Door,StairE,StairN
BASE_STAIRE,StairE,Door,StairE,StairS
BASE_STAIREFULL,StairE,Door,StairE,StairE
BASE_STAIRE,StairE,Door,StairE,StairW
BASE_STAIRE,StairE,Door,StairW,Empty
BASE_STAIREFULL,StairE,Door,StairW,Wall
BASE_STAIRE,StairE,Door,StairW,Door
BASE_STAIRE,StairE,Door,StairW,StairN
BASE_STAIRE,StairE,Door,StairW,StairS
BASE_STAIREFULL,StairE,Door,StairW,StairE
BASE_STAIRE,StairE,Door,StairW,StairW
BASE_STAIRE,StairE,StairN,Empty,Empty
BASE_STAIREFULL,StairE,StairN,Empty,Wall
BASE_STAIRE,StairE,StairN,Empty,Door
BASE_STAIRE,StairE,StairN,Empty,StairN
BASE_STAIRE,StairE,StairN,Empty,StairS
BASE_STAIREFULL,StairE,StairN,Empty,StairE
BASE_STAIRE,StairE,StairN,Empty,StairW
BASE_STAIRE,StairE,StairN,Wall,Empty
BASE_STAIREFULL,StairE,StairN,Wall,Wall
BASE_STAIRE,StairE,StairN,Wall,Door
BASE_STAIRE,StairE,StairN,Wall,StairN
BASE_STAIRE,StairE,StairN,Wall,StairS
BASE_STAIREFULL,StairE,StairN,Wall,StairE
BASE_STAIRE,StairE,StairN,Wall,StairW
BASE_STAIRE,StairE,StairN,Door,Empty
BASE_STAIREFULL,StairE,StairN,Door,Wall
BASE_STAIRE,StairE,StairN,Door,Door
BASE_STAIRE,StairE,StairN,Door,StairN
BASE_STAIRE,StairE,StairN,Door,StairS
BASE_STAIREFULL,StairE,StairN,Door,StairE
BASE_STAIRE,StairE,StairN,Door,StairW
BASE_STAIRE,StairE,StairN,StairN,Empty
BASE_STAIREFULL,StairE,StairN,StairN,Wall
BASE_STAIRE,StairE,StairN,StairN,Door
BASE_STAIRE,StairE,StairN,StairN,StairN
BASE_STAIRE,StairE,StairN,StairN,StairS
BASE_STAIREFULL,StairE,StairN,StairN,StairE
BASE_STAIRE,StairE,StairN,StairN,StairW
BASE_STAIRE,StairE,StairN,StairS,Empty
BASE_STAIREFULL,StairE,StairN,StairS,Wall
BASE_STAIRE,StairE,StairN,StairS,Door
BASE_STAIRE,StairE,StairN,StairS,StairN
BASE_STAIRE,StairE,StairN,StairS,StairS
BASE_STAIREFULL,StairE,StairN,StairS,StairE
BASE_STAIRE,StairE,StairN,StairS,StairW
BASE_STAIRE,StairE,StairN,StairE,Empty
BASE_STAIREFULL,StairE,StairN,StairE,Wall
BASE_STAIRE,StairE,StairN,StairE,Door
BASE_STAIRE,StairE,StairN,StairE,StairN
BASE_STAIRE,StairE,StairN,StairE,StairS
BASE_STAIREFULL,StairE,StairN,StairE,StairE
BASE_STAIRE,StairE,StairN,StairE,StairW
BASE_STAIRE,StairE,StairN,StairW,Empty
BASE_STAIREFULL,StairE,StairN,StairW,Wall
BASE_STAIRE,StairE,StairN,StairW,Door
BASE_STAIRE,StairE,StairN,StairW,StairN
BASE_STAIRE,StairE,StairN,StairW,StairS
BASE_STAIREFULL,StairE,StairN,StairW,StairE
BASE_STAIRE,StairE,StairN,StairW,StairW
BASE_STAIRE,StairE,StairS,Empty,Empty
BASE_STAIREFULL,StairE,StairS,Empty,Wall
BASE_STAIRE,StairE,StairS,Empty,Door
BASE_STAIRE,StairE,StairS,Empty,StairN
BASE_STAIRE,StairE,StairS,Empty,StairS
BASE_STAIREFULL,StairE,StairS,Empty,StairE
BASE_STAIRE,StairE,StairS,Empty,StairW
BASE_STAIRE,StairE,StairS,Wall,Empty
BASE_STAIREFULL,StairE,StairS,Wall,Wall
BASE_STAIRE,StairE,StairS,Wall,Door
BASE_STAIRE,StairE,StairS,Wall,StairN
BASE_STAIRE,StairE,StairS,Wall,StairS
BASE_STAIREFULL,StairE,StairS,Wall,StairE
BASE_STAIRE,StairE,StairS,Wall,StairW
BASE_STAIRE,StairE,StairS,Door,Empty
BASE_STAIREFULL,StairE,StairS,Door,Wall
BASE_STAIRE,StairE,StairS,Door,Door
BASE_STAIRE,StairE,StairS,Door,StairN
BASE_STAIRE,StairE,StairS,Door,StairS
BASE_STAIREFULL,StairE,StairS,Door,StairE
BASE_STAIRE,StairE,StairS,Door,StairW
BASE_STAIRE,StairE,StairS,StairN,Empty
BASE_STAIREFULL,StairE,StairS,StairN,Wall
BASE_STAIRE,StairE,StairS,StairN,Door
BASE_STAIRE,StairE,StairS,StairN,StairN
BASE_STAIRE,StairE,StairS,StairN,StairS
BASE_STAIREFULL,StairE,StairS,StairN,StairE
BASE_STAIRE,StairE,StairS,StairN,StairW
BASE_STAIRE,StairE,StairS,StairS,Empty
BASE_STAIREFULL,StairE,StairS,StairS,Wall
BASE_STAIRE,StairE,StairS,StairS,Door
BASE_STAIRE,StairE,StairS,StairS,StairN
BASE_STAIRE,StairE,StairS,StairS,StairS
BASE_STAIREFULL,StairE,StairS,StairS,StairE
BASE_STAIRE,StairE,StairS,StairS,StairW
BASE_STAIRE,StairE,StairS,StairE,Empty
BASE_STAIREFULL,StairE,StairS,StairE,Wall
BASE_STAIRE,StairE,StairS,StairE,Door
BASE_STAIRE,StairE,StairS,StairE,StairN
BASE_STAIRE,StairE,StairS,StairE,StairS
BASE_STAIREFULL,StairE,StairS,StairE,StairE
BASE_STAIRE,StairE,StairS,StairE,StairW
BASE_STAIRE,StairE,StairS,StairW,Empty
BASE_STAIREFULL,StairE,StairS,StairW,Wall
BASE_STAIRE,StairE,StairS,StairW,Door
BASE_STAIRE,StairE,StairS,StairW,StairN
BASE_STAIRE,StairE,StairS,StairW,StairS
BASE_STAIREFULL,StairE,StairS,StairW,StairE
BASE_STAIRE,StairE,StairS,StairW,StairW
BASE_STAIRE,StairE,StairE,Empty,Empty
BASE_STAIREFULL,StairE,StairE,Empty,Wall
BASE_STAIRE,StairE,StairE,Empty,Door
BASE_STAIRE,StairE,StairE,Empty,StairN
BASE_STAIRE,StairE,StairE,Empty,StairS
BASE_STAIREFULL,StairE,StairE,Empty,StairE
BASE_STAIRE,StairE,StairE,Empty,StairW
BASE_STAIRE,StairE,StairE,Wall,Empty
BASE_STAIREFULL,StairE,StairE,Wall,Wall
BASE_STAIRE,StairE,StairE,Wall,Door
BASE_STAIRE,StairE,StairE,Wall,StairN
BASE_STAIRE,StairE,StairE,Wall,StairS
BASE_STAIREFULL,StairE,StairE,Wall,StairE
BASE_STAIRE,StairE,StairE,Wall,StairW
BASE_STAIRE,StairE,StairE,Door,Empty
BASE_STAIREFULL,StairE,StairE,Door,Wall
BASE_STAIRE,StairE,StairE,Door,Door
BASE_STAIRE,StairE,StairE,Door,StairN
BASE_STAIRE,StairE,StairE,Door,StairS
BASE_STAIREFULL,StairE,StairE,Door,StairE
BASE_STAIRE,StairE,StairE,Door,StairW
BASE_STAIRE,StairE,StairE,StairN,Empty
BASE_STAIREFULL,StairE,StairE,StairN,Wall
BASE_STAIRE,StairE,StairE,StairN,Door
BASE_STAIRE,StairE,StairE,StairN,StairN
BASE_STAIRE,StairE,StairE,StairN,StairS
BASE_STAIREFULL,StairE,StairE,StairN,StairE
BASE_STAIRE,StairE,StairE,StairN,StairW
BASE_STAIRE,StairE,StairE,StairS,Empty
BASE_STAIREFULL,StairE,StairE,StairS,Wall
BASE_STAIRE,StairE,StairE,StairS,Door
BASE_STAIRE,StairE,StairE,StairS,StairN
BASE_STAIRE,StairE,StairE,StairS,StairS
BASE_STAIREFULL,StairE,StairE,StairS,StairE
BASE_STAIRE,StairE,StairE,StairS,StairW
BASE_STAIRE,StairE,StairE,StairE,Empty
BASE_STAIREFULL,StairE,StairE,StairE,Wall
BASE_STAIRE,StairE,StairE,StairE,Door
BASE_STAIRE,StairE,StairE,StairE,StairN
BASE_STAIRE,StairE,StairE,StairE,StairS
BASE_STAIREFULL,StairE,StairE,StairE,StairE
BASE_STAIRE,StairE,StairE,StairE,StairW
BASE_STAIRE,StairE,StairE,StairW,Empty
BASE_STAIREFULL,StairE,StairE,StairW,Wall
BASE_STAIRE,StairE,StairE,StairW,Door
BASE_STAIRE,StairE,StairE,StairW,StairN
BASE_STAIRE,StairE,StairE,StairW,StairS
BASE_STAIREFULL,StairE,StairE,StairW,StairE
BASE_STAIRE,StairE,StairE,StairW,StairW
BASE_STAIRE,StairE,StairW,Empty,Empty
BASE_STAIREFULL,StairE,StairW,Empty,Wall
BASE_STAIRE,StairE,StairW,Empty,Door
BASE_STAIRE,StairE,StairW,Empty,StairN
BASE_STAIRE,StairE,StairW,Empty,StairS
BASE_STAIREFULL,StairE,StairW,Empty,StairE
BASE_STAIRE,StairE,StairW,Empty,StairW
BASE_STAIRE,StairE,StairW,Wall,Empty
BASE_STAIREFULL,StairE,StairW,Wall,Wall
BASE_STAIRE,StairE,StairW,Wall,Door
BASE_STAIRE,StairE,StairW,Wall,StairN
BASE_STAIRE,StairE,StairW,Wall,StairS
BASE_STAIREFULL,StairE,StairW,Wall,StairE
BASE_STAIRE,StairE,StairW,Wall,StairW
BASE_STAIRE,StairE,StairW,Door,Empty
BASE_STAIREFULL,StairE,StairW,Door,Wall
BASE_STAIRE,StairE,StairW,Door,Door
BASE_STAIRE,StairE,StairW,Door,StairN
BASE_STAIRE,StairE,StairW,Door,StairS
BASE_STAIREFULL,StairE,StairW,Door,StairE
BASE_STAIRE,StairE,StairW,Door,StairW
BASE_STAIRE,StairE,StairW,StairN,Empty
BASE_STAIREFULL,StairE,StairW,StairN,Wall
BASE_STAIRE,StairE,StairW,StairN,Door
BASE_STAIRE,StairE,StairW,StairN,StairN
BASE_STAIRE,StairE,StairW,StairN,StairS
BASE_STAIREFULL,StairE,StairW,StairN,StairE
BASE_STAIRE,StairE,StairW,StairN,StairW
BASE_STAIRE,StairE,StairW,StairS,Empty
BASE_STAIREFULL,StairE,StairW,StairS,Wall
BASE_STAIRE,StairE,StairW,StairS,Door
BASE_STAIRE,StairE,StairW,StairS,StairN
BASE_STAIRE,StairE,StairW,StairS,StairS
BASE_STAIREFULL,StairE,StairW,StairS,StairE
BASE_STAIRE,StairE,StairW,StairS,StairW
BASE_STAIRE,StairE,StairW,StairE,Empty
BASE_STAIREFULL,StairE,StairW,StairE,Wall
BASE_STAIRE,StairE,StairW,StairE,Door
BASE_STAIRE,StairE,StairW,StairE,StairN
BASE_STAIRE,StairE,StairW,StairE,StairS
BASE_STAIREFULL,StairE,StairW,StairE,StairE
BASE_STAIRE,StairE,StairW,StairE,StairW
BASE_STAIRE,StairE,StairW,StairW,Empty
BASE_STAIREFULL,StairE,StairW,StairW,Wall
BASE_STAIRE,StairE,StairW,StairW,Door
BASE_STAIRE,StairE,StairW,StairW,StairN
BASE_STAIRE,StairE,StairW,StairW,StairS
BASE_STAIREFULL,StairE,StairW,StairW,StairE
BASE_STAIRE,StairE,StairW,StairW,StairW
BASE_STAIRW,StairW,Empty,Empty,Empty
BASE_STAIRWFULL,StairW,Empty,Empty,Wall
BASE_STAIRW,StairW,Empty,Empty,Door
BASE_STAIRW,StairW,Empty,Empty,StairN
BASE_STAIRW,StairW,Empty,Empty,StairS
BASE_STAIRW,StairW,Empty,Empty,StairE
BASE_STAIRWFULL,StairW,Empty,Empty,StairW
BASE_STAIRW,StairW,Empty,Wall,Empty
BASE_STAIRWFULL,StairW,Empty,Wall,Wall
BASE_STAIRW,StairW,Empty,Wall,Door
BASE_STAIRW,StairW,Empty,Wall,StairN
BASE_STAIRW,StairW,Empty,Wall,StairS
BASE_STAIRW,StairW,Empty,Wall,StairE
BASE_STAIRWFULL,StairW,Empty,Wall,StairW
BASE_STAIRW,StairW,Empty,Door,Empty
BASE_STAIRWFULL,StairW,Empty,Door,Wall
BASE_STAIRW,StairW,Empty,Door,Door
BASE_STAIRW,StairW,Empty,Door,StairN
BASE_STAIRW,StairW,Empty,Door,StairS
BASE_STAIRW,StairW,Empty,Door,StairE
BASE_STAIRWFULL,StairW,Empty,Door,StairW
BASE_STAIRW,StairW,Empty,StairN,Empty
BASE_STAIRWFULL,StairW,Empty,StairN,Wall
BASE_STAIRW,StairW,Empty,StairN,Door
BASE_STAIRW,StairW,Empty,StairN,StairN
BASE_STAIRW,StairW,Empty,StairN,StairS
BASE_STAIRW,StairW,Empty,StairN,StairE
BASE_STAIRWFULL,StairW,Empty,StairN,StairW
BASE_STAIRW,StairW,Empty,StairS,Empty
BASE_STAIRWFULL,StairW,Empty,StairS,Wall
BASE_STAIRW,StairW,Empty,StairS,Door
BASE_STAIRW,StairW,Empty,StairS,StairN
BASE_STAIRW,StairW,Empty,StairS,StairS
BASE_STAIRW,StairW,Empty,StairS,StairE
BASE_STAIRWFULL,StairW,Empty,StairS,StairW
BASE_STAIRW,StairW,Empty,StairE,Empty
BASE_STAIRWFULL,StairW,Empty,StairE,Wall
BASE_STAIRW,StairW,Empty,StairE,Door
BASE_STAIRW,StairW,Empty,StairE,StairN
BASE_STAIRW,StairW,Empty,StairE,StairS
BASE_STAIRW,StairW,Empty,StairE,StairE
BASE_STAIRWFULL,StairW,Empty,StairE,StairW
BASE_STAIRW,StairW,Empty,StairW,Empty
BASE_STAIRWFULL,StairW,Empty,StairW,Wall
BASE_STAIRW,StairW,Empty,StairW,Door
BASE_STAIRW,StairW,Empty,StairW,StairN
BASE_STAIRW,StairW,Empty,StairW,StairS
BASE_STAIRW,StairW,Empty,StairW,StairE
BASE_STAIRWFULL,StairW,Empty,StairW,StairW
BASE_STAIRW,StairW,Wall,Empty,Empty
BASE_STAIRWFULL,StairW,Wall,Empty,Wall
BASE_STAIRW,StairW,Wall,Empty,Door
BASE_STAIRW,StairW,Wall,Empty,StairN
BASE_STAIRW,StairW,Wall,Empty,StairS
BASE_STAIRW,StairW,Wall,Empty,StairE
BASE_STAIRWFULL,StairW,Wall,Empty,StairW
BASE_STAIRW,StairW,Wall,Wall,Empty
BASE_STAIRWFULL,StairW,Wall,Wall,Wall
BASE_STAIRW,StairW,Wall,Wall,Door
BASE_STAIRW,StairW,Wall,Wall,StairN
BASE_STAIRW,StairW,Wall,Wall,StairS
BASE_STAIRW,StairW,Wall,Wall,StairE
BASE_STAIRWFULL,StairW,Wall,Wall,StairW
BASE_STAIRW,StairW,Wall,Door,Empty
BASE_STAIRWFULL,StairW,Wall,Door,Wall
BASE_STAIRW,StairW,Wall,Door,Door
BASE_STAIRW,StairW,Wall,Door,StairN
BASE_STAIRW,StairW,Wall,Door,StairS
BASE_STAIRW,StairW,Wall,Door,StairE
BASE_STAIRWFULL,StairW,Wall,Door,StairW
BASE_STAIRW,StairW,Wall,StairN,Empty
BASE_STAIRWFULL,StairW,Wall,StairN,Wall
BASE_STAIRW,StairW,Wall,StairN,Door
BASE_STAIRW,StairW,Wall,StairN,StairN
BASE_STAIRW,StairW,Wall,StairN,StairS
BASE_STAIRW,StairW,Wall,StairN,StairE
BASE_STAIRWFULL,StairW,Wall,StairN,StairW
BASE_STAIRW,StairW,Wall,StairS,Empty
BASE_STAIRWFULL,StairW,Wall,StairS,Wall
BASE_STAIRW,StairW,Wall,StairS,Door
BASE_STAIRW,StairW,Wall,StairS,StairN
BASE_STAIRW,StairW,Wall,StairS,StairS
BASE_STAIRW,StairW,Wall,StairS,StairE
BASE_STAIRWFULL,StairW,Wall,StairS,StairW
BASE_STAIRW,StairW,Wall,StairE,Empty
BASE_STAIRWFULL,StairW,Wall,StairE,Wall
BASE_STAIRW,StairW,Wall,StairE,Door
BASE_STAIRW,StairW,Wall,StairE,StairN
BASE_STAIRW,StairW,Wall,StairE,StairS
BASE_STAIRW,StairW,Wall,StairE,StairE
BASE_STAIRWFULL,StairW,Wall,StairE,StairW
BASE_STAIRW,StairW,Wall,StairW,Empty
BASE_STAIRWFULL,StairW,Wall,StairW,Wall
BASE_STAIRW,StairW,Wall,StairW,Door
BASE_STAIRW,StairW,Wall,StairW,StairN
BASE_STAIRW,StairW,Wall,StairW,StairS
BASE_STAIRW,StairW,Wall,StairW,StairE
BASE_STAIRWFULL,StairW,Wall,StairW,StairW
